TANGGAL;TN;TX;TAVG;RH_AVG;RR;SS
31/01/2020;24,4;31,8;27,8;76;0,405465108;3,4
02/01/2020;25,3;30,6;27,9;83;0;5,55
02/02/2020;24,8;30;27,2;82;0,336472237;7,7
02/03/2020;25;31,1;27,4;77;0;3,8
02/04/2020;23,8;30,6;26,9;78;0;10
02/05/2020;23,8;31,4;27,6;78;0;9,1
02/06/2020;24,6;30,8;27,6;80;0;10,8
02/07/2020;24,6;30,6;27,1;75;0;7,4
02/08/2020;23,5;31;27,1;79;0;10,2
02/09/2020;23,55;27,4;24,9;97;1,335001067;4,7
02/10/2020;23,6;30,4;26,7;86;3,210843653;0,3
02/11/2020;23,6;30,3;27,2;88;0;2,2
02/12/2020;24,8;31;27,7;84;0,182321557;4,6
13/02/2020;25;31,4;27,5;81;0;7,6
14/02/2020;24,2;31,4;27,4;79;0;9,9
15/02/2020;24;32,4;28,3;76;0;10,2
16/02/2020;24,6;30,4;27,2;85;0;11,5
17/02/2020;25;32,3;27,4;79;3,020424886;0,8
18/02/2020;23,4;31,4;27,5;81;0;9,6
19/02/2020;23,8;31,8;28,1;77;0;9
20/02/2020;26,1;30,3;27,4;81;1,011600912;11,1
21/02/2020;25,25;31,2;27,6;82;1,504077397;9,8
22/02/2020;24,4;31,6;27,7;82;1,667706821;7,6
23/02/2020;24,6;31;27,2;83;1,064710737;9,8
24/02/2020;24,5;30;26,1;90;0,741937345;4,5
25/02/2020;24,4;30,4;26,9;83;1,974081026;2,3
26/02/2020;24,5;30,5;27,5;80;0,336472237;6,5
27/02/2020;24,4;31,4;28;77;0;9,7
28/02/2020;25,6;31,4;27,6;78;0;10,6
29/02/2020;24,8;31,6;27,4;76;0;8,8
03/01/2020;23,6;31,6;27,1;78;0;10,6
03/02/2020;23,4;32,1;27,6;77;0;10,3
03/03/2020;23,6;31,7;27,9;79;0;10,7
03/04/2020;24,4;32,5;28,4;77;0;10,4
03/05/2020;24,6;29,2;26,5;89;0;6
03/06/2020;24;29,8;27,5;85;1,85629799;0,3
03/07/2020;25,6;31,4;28;82;1,30833282;0,3
03/08/2020;25;33,4;27,9;81;0;7
03/09/2020;23,8;32,5;27,8;82;0;7,6
03/10/2020;23,7;32,6;28,2;80;0;8,2
03/11/2020;24,4;32,9;28,4;78;0;8
03/12/2020;24,8;32,2;28;77;0;10,5
13/03/2020;24,8;33,2;28,3;80;0;8,8
14/03/2020;24,3;33,3;29;78;0;8,6
15/03/2020;25,2;33,4;29,1;76;0;9
16/03/2020;26,2;32,4;28,3;79;0,182321557;10,3
17/03/2020;24,6;32;27,8;77;0;7
18/03/2020;24,4;32,6;28,1;77;0;8,2
19/03/2020;24,45;31,3;27,6;76;0;10
20/03/2020;24,5;29,7;27;83;0;6,1
21/03/2020;24,25;31,6;26,7;87;2,549445171;2,5
22/03/2020;24;31,9;27,9;84;4,308110952;3,9
23/03/2020;24,9;31,2;26,1;90;0;7,9
24/03/2020;24,35;31,6;27,6;83;3,42751469;4
25/03/2020;23,8;32,3;28;83;0;10,8
26/03/2020;24;32,9;28,6;80;0;10,4
27/03/2020;25,4;31,8;28,5;79;0;9,5
28/03/2020;24,6;32,5;28,4;79;0;8
29/03/2020;24,6;33,2;28;76;0;8,6
30/03/2020;23,2;32;28,3;77;0;10,3
31/03/2020;23,4;32,6;27,8;78;0;8,2
04/01/2020;23,4;32;28,1;81;0;6,8
04/02/2020;24;32,6;27,9;81;0,09531018;6,2
04/03/2020;24,7;32,7;28,4;80;0,182321557;7,2
04/04/2020;25;33;28,9;77;0,875468737;8
04/05/2020;25;32,3;27,9;86;1,945910149;10,4
04/06/2020;25,4;30,8;27,1;88;1,223775432;6
04/07/2020;24;30,2;26,9;89;3,6558396;0,9
04/08/2020;24;32,1;27,3;87;0,587786665;0
04/09/2020;24,2;31,6;27,6;82;4,102643365;6
04/10/2020;24,1;31,8;27,3;82;3,494991261;6,4
04/11/2020;24;30,2;27,1;88;1,686398954;6
04/12/2020;24,8;32;27,9;88;2,995732274;2,2
13/04/2020;25,5;32;28,2;84;0,993251773;7
14/04/2020;25;32,3;28,3;82;0;5,5
15/04/2020;24,5;33;28,7;76;0;7,5
16/04/2020;24,5;32,8;28,2;78;0;11,8
17/04/2020;24,2;32,6;28,2;80;0;10,8
18/04/2020;24,3;32;28,3;80;0;10,2
19/04/2020;25;33,2;28,3;80;0;5,8
20/04/2020;24,8;33,6;29,1;81;2,595254707;9,7
21/04/2020;25,4;33,6;28,6;80;0;10,8
22/04/2020;25,6;33,4;29,2;77;1,435084525;6,8
23/04/2020;25,7;33,1;27,5;83;1,280933845;9,9
24/04/2020;25;31,5;26,4;89;1,098612289;6,1
25/04/2020;24,3;31,3;27,3;86;2,740840024;4,1
26/04/2020;24,7;31,8;27,2;88;2,63188884;6,8
27/04/2020;25,1;27,6;25,8;94;0;4,7
28/04/2020;24,4;31,4;26,2;90;3,740047741;0,2
29/04/2020;24,4;30,8;26,9;88;1,029619417;1,6
30/04/2020;24,4;29,4;26,5;92;1,16315081;6,3
05/01/2020;24,7;29,5;26,3;89;0,262364264;0
05/02/2020;23,9;31,8;27,2;88;3,456316681;0
05/03/2020;25,3;32,1;28,6;89;0,405465108;2
05/04/2020;26;32,8;28,6;83;0,993251773;2,5
05/05/2020;25,4;31,8;27,8;87;0,693147181;6
05/06/2020;25;30,6;27,4;86;0,262364264;0
05/07/2020;25;32,6;28,8;82;1,029619417;3,4
05/08/2020;25;31;28,2;88;1,458615023;8,4
05/09/2020;25,4;33,6;29,2;78;1,936340698;5,2
05/10/2020;26,5;30,8;28,3;88;2,258284834;10
05/11/2020;26,5;31,4;28,7;84;2,501435952;1
05/12/2020;26,5;31,6;27,1;92;1,526056303;5,8
13/05/2020;25,6;29;26;89;3,288401888;3,4
14/05/2020;23,9;31,4;27,6;86;3,218875825;0
15/05/2020;24,3;32;28,7;83;1,280933845;6,3
16/05/2020;25,7;31,4;27,8;89;0,182321557;10,2
17/05/2020;25,6;32,2;27,8;87;0,916290732;4,3
18/05/2020;25,6;31;28,3;86;3,813307032;3,7
19/05/2020;25,4;32,8;29,1;83;0;3,7
20/05/2020;25,6;31,6;27,8;87;0,993251773;7
21/05/2020;25;32,6;28,2;88;2,809402695;4,6
22/05/2020;24,4;31,3;27;90;3,765840495;6
23/05/2020;23,8;29,6;26,4;94;4,468204331;1
24/05/2020;24,4;31,8;28,1;86;0,875468737;0
25/05/2020;25,2;32,6;29;82;0,530628251;0,8
26/05/2020;25,4;32,4;28,6;83;0;10,6
27/05/2020;25,4;29,6;26,8;91;1,62924054;8
28/05/2020;25,2;32,4;28,6;84;0,530628251;0
29/05/2020;26;33,2;27,9;86;0;6,8
30/05/2020;25,6;32,6;28,1;86;1,360976553;7
31/05/2020;25,3;32,4;27,4;87;0,470003629;7,8
06/01/2020;25,1;28,7;26,1;90;4,072439727;8,7
06/02/2020;24,7;31,3;27,2;88;0,78845736;1,5
06/03/2020;24,7;31,4;27,2;89;3,303216973;7,7
06/04/2020;25,2;31,6;27,1;88;2,541601993;1,8
06/05/2020;24,8;30,8;26,9;87;2,261763098;3,9
06/06/2020;24;29,8;27,3;87;2,379546134;2,5
06/07/2020;24,4;31,5;28,2;85;0,336472237;0
06/08/2020;25,6;32,2;27,7;88;0;5
06/09/2020;24,8;32,2;28,8;82;1,252762968;7
06/10/2020;25,2;30,9;27,5;86;2,360854001;9
06/11/2020;24,6;32,2;28;85;2,87356464;6,1
06/12/2020;25,8;31,6;26,8;88;2,282382386;7
13/06/2020;24,2;26,2;24,7;97;2,557227311;3,5
14/06/2020;23;31,8;28;86;5,042133961;0
15/06/2020;24,5;32,2;28,5;85;2,451005098;7
16/06/2020;25,4;30,4;27,4;87;0;7,1
17/06/2020;25,8;28,8;26,1;92;2,740840024;2
18/06/2020;24,6;29,2;26,4;89;1,871802177;3,6
19/06/2020;24,8;31,2;27,4;86;2,850706502;1
20/06/2020;25,6;30,1;26,1;93;0,641853886;4,2
21/06/2020;24,8;26,8;24,8;96;3,194583132;1,5
22/06/2020;23,5;30;26,7;91;4,178992036;0
23/06/2020;24,8;31;25,7;91;2,862200881;2,9
24/06/2020;24,4;26,8;25;95;3,414442608;3,1
25/06/2020;23,8;31,4;25,7;89;3,277144733;0
26/06/2020;23,3;31,4;28,1;85;2,747270914;2,8
27/06/2020;23,6;31,8;28,6;82;0;5,3
28/06/2020;26,5;31,4;29,2;80;0,182321557;1,5
29/06/2020;26,5;31,8;28,2;80;0,587786665;7,6
30/06/2020;25;31;27,7;85;0,875468737;7,4
07/01/2020;25;31,4;27,4;85;1,098612289;3,5
07/02/2020;25;30,7;28,5;82;0,182321557;3,5
07/03/2020;25,8;31,8;28,3;83;0;5,2
07/04/2020;25,5;32;28,2;82;0;8,1
07/05/2020;24,8;31,9;27,5;83;0;6,8
07/06/2020;25,1;31,6;28,1;80;0;7,6
07/07/2020;24,8;29;25,2;92;0;6,3
07/08/2020;23,4;29,4;26,3;90;3,295836866;0,5
07/09/2020;24,1;26,8;25,2;95;2,4765384;2,4
07/10/2020;24,5;29,8;26,7;87;2,549445171;0
07/11/2020;24,4;30,1;25,9;90;2,624668592;1,5
07/12/2020;23,7;29,8;26,9;88;2,041220329;0
13/07/2020;24,8;30,4;25,9;91;1,504077397;4
14/07/2020;24,4;27,7;26;90;3,555348061;2,7
15/07/2020;24,2;30;26,3;89;0,182321557;0
16/07/2020;23,8;30,2;26,5;88;2,660259537;3
17/07/2020;23,5;31,6;27,9;81;3,985273467;6,9
18/07/2020;24,4;28,7;26,4;88;0;10,5
19/07/2020;24,3;30,8;27,3;85;0,993251773;0,5
20/07/2020;24;31,6;27,9;83;0,693147181;7,8
21/07/2020;24,6;32,2;27,7;84;0,587786665;10,6
22/07/2020;24;31,2;27,9;81;1,098612289;8,3
23/07/2020;24,6;31,6;27,5;83;0,470003629;7,6
24/07/2020;25,2;31,6;26,5;87;0;9,5
25/07/2020;24;31;26,3;88;3,401197382;3,9
26/07/2020;24,2;28,8;25,4;93;4,094344562;4,7
27/07/2020;23,8;29,1;25,9;88;3,321432413;0,3
28/07/2020;23,6;28,6;26,3;89;0,832909123;1,8
29/07/2020;24;28,9;24,8;94;0,530628251;0
30/07/2020;24,1;30,25;27,1;86;4,069026754;0,4
31/07/2020;24,4;31,6;27,7;82;0;4,8
08/01/2020;24,3;30,3;27,2;83;0;8,2
08/02/2020;24,6;31,6;28;80;1,526056303;7,4
08/03/2020;24,4;31,5;28,7;80;1,029619417;8,9
08/04/2020;24,3;31,4;28,3;92;0;8,8
08/05/2020;24,2;31,3;27,9;85;3,843744165;0,9
08/06/2020;25,4;30,8;27,9;85;0;4,2
08/07/2020;24,8;32;28,5;84;0;1,1
08/08/2020;25,5;31,8;28,6;82;0;9,8
08/09/2020;25,8;31,6;28,9;84;1,568615918;10,2
08/10/2020;26,3;32;29,1;80;2,151762203;9,6
08/11/2020;26,5;33,2;29,2;82;2,517696473;10,7
08/12/2020;26,4;31,5;27,3;86;2,785011242;7
13/08/2020;24;31;28,1;82;2,995732274;4
14/08/2020;24,2;31,7;25,9;89;0,405465108;8,4
15/08/2020;23,2;31,6;28,1;83;1,360976553;3,1
16/08/2020;24,2;28;25,9;90;0,587786665;7,1
17/08/2020;24,6;29,2;26,4;85;1,568615918;1,9
18/08/2020;24,6;30;26,4;85;1,223775432;4,9
19/08/2020;24,7;30,5;27,3;87;0,693147181;3,2
20/08/2020;24,7;31,9;28,6;79;1,410986974;4
21/08/2020;25,2;32,2;28,6;78;0,936093359;8,8
22/08/2020;25,4;31,4;26,6;86;0;10,3
23/08/2020;23,6;29;25,1;94;3,744787086;3,9
24/08/2020;23,2;31,6;27,8;82;3,449987546;0,6
25/08/2020;23,2;28,6;26;90;0;10,5
26/08/2020;23,2;29,4;24,7;93;1,252762968;0,2
27/08/2020;22,4;28,6;25,2;91;2,091864062;1,5
28/08/2020;22,4;31;27,2;83;4,33073334;2,5
29/08/2020;23,2;30,8;27,9;82;0;6,5
30/08/2020;25;32,2;28;82;0,182321557;10,3
31/08/2020;24,4;31,2;28,1;82;1,064710737;7,8
09/01/2020;25,2;31,8;28,3;81;0;7,2
09/02/2020;25,5;31,4;27;87;0;3,1
09/03/2020;25,2;30;26,4;89;2,975529566;4,3
09/04/2020;24,6;31,6;27,5;84;0,470003629;1
09/05/2020;24,1;26,2;24,7;95;3,42751469;7,7
09/06/2020;23,6;30,3;26,3;89;3,725693427;0
09/07/2020;24;31,4;27,2;85;2,939161922;4
09/08/2020;24,5;30,5;26,4;89;2,587764035;5,1
09/09/2020;24;29,3;26,7;86;2,041220329;0,7
09/10/2020;24,3;29,5;27,1;84;3,063390922;5,7
09/11/2020;25,2;30,6;26,5;86;0;8
09/12/2020;24;29;25,7;89;3,384390263;3,7
13/09/2020;24,3;28;24,7;93;0,78845736;1,2
14/09/2020;22,8;27,5;24,7;95;3,109060959;0
15/09/2020;23,7;29,3;26,2;86;3,737669618;0
16/09/2020;22,4;29,4;25,8;86;2,660259537;2,1
17/09/2020;22,6;31,9;26,8;86;0,470003629;0,2
18/09/2020;23,8;32,2;28,1;82;1,098612289;6,3
19/09/2020;25;32,2;28,1;80;0,693147181;9,2
20/09/2020;25,4;31,1;28;84;0;6,3
21/09/2020;24,4;31,2;27,55;95;2,360854001;2,8
22/09/2020;23,4;31,3;27,1;87;2,708050201;0
23/09/2020;25,1;32,5;28,6;79;1,974081026;7
24/09/2020;25,4;30,2;27,2;86;0,470003629;10,1
25/09/2020;25,5;30,9;27,7;83;2,197224577;4
26/09/2020;25,3;27,8;25,8;90;2,317473705;3,7
27/09/2020;23,3;29,1;26,7;86;2,424802726;0,1
28/09/2020;24,2;31,6;28;82;2,898670561;1,3
29/09/2020;24;30;26,3;90;3,218875825;5,5
30/09/2020;24,2;30,1;27;87;0,693147181;1
10/01/2020;24;30,1;26,8;85;1,335001067;3,1
10/01/2020;24;30,1;26,8;85;1,335001067;5,2
10/02/2020;23,8;31,5;27,1;87;1,981001469;7,3
10/03/2020;23,8;29,2;26,4;86;2,370243741;3,3
10/03/2020;23,8;29,2;26,4;86;2,370243741;3,3
10/04/2020;24,3;30,2;27,4;86;0,587786665;0,3
10/05/2020;25,3;31,6;28,3;82;0,336472237;0,4
10/06/2020;24,6;31;27,5;84;0;6
10/07/2020;25;31;27,7;84;1,120591195;7,5
10/07/2020;25;31;27,7;84;1,635755221;7,5
10/08/2020;24,6;30,2;26,9;84;1,974081026;4,5
10/09/2020;24,6;28,9;26,8;87;2,917770732;0,1
10/10/2020;24,8;29,4;26,4;89;2,32238772;0
10/10/2020;24,8;29,4;26,4;89;2,32238772;0
10/11/2020;23,6;27,6;26,5;87;4,216562195;0,1
10/12/2020;24,6;29,7;27,1;83;0,587786665;0,5
10/12/2020;24,6;29,7;27,1;83;0,587786665;0,5
13/10/2020;24,2;31,6;28,3;81;0,693147181;3
13/10/2020;24,2;31,6;28,3;81;0,78845736;3
14/10/2020;25,4;30,5;28,2;82;0,875468737;5
14/10/2020;25,4;30,5;28,2;82;0,955511445;5
15/10/2020;25,6;31,2;27,5;84;1,029619417;0
15/10/2020;25,6;31,2;27,5;84;1,098612289;0
16/10/2020;23,8;32,2;28,3;81;1,16315081;3,2
17/10/2020;24;31,6;28,1;84;0;3,3
18/10/2020;25,4;31,4;27,6;85;1,386294361;7,5
18/10/2020;25,4;31,4;27,6;85;1,386294361;7,5
19/10/2020;24,7;31,5;27,9;80;2,251291799;4,7
19/10/2020;24,7;31,5;27,9;80;2,251291799;4,7
20/10/2020;24,7;29,8;27,3;86;2,916689066;6,2
20/10/2020;24,7;29,8;27,3;86;3,3127304;6,2
21/10/2020;24,03333333;32,6;27,6;80;3,595667072;2,1
21/10/2020;23,36666667;32,6;27,6;80;3,815952537;2,1
22/10/2020;22,7;30,1;28;80;3,996364154;6,5
23/10/2020;26,3;30,8;28;83;3,454738149;4,5
24/10/2020;24,8;28,5;26,2;91;2,186051277;0
24/10/2020;24,8;28,5;26,2;91;2,186051277;0
25/10/2020;24,8;32;28,1;77;1,931521412;2,6
25/10/2020;24,8;32;28,1;77;1,931521412;2,6
26/10/2020;25;28,9;26,7;87;0;10
26/10/2020;25;28,9;26,7;87;0;10
27/10/2020;24,8;32;28,6;82;0,955511445;0
28/10/2020;26;31,4;26,7;90;1,87946505;5
29/10/2020;24,4;31,5;26,3;87;2,351375257;3
30/10/2020;23,7;31,5;27,2;85;1,824549292;5,4
31/10/2020;24;31,2;26,3;87;1,945910149;7,2
11/01/2020;24;31,2;28,2;81;2,360854001;5,7
11/02/2020;25,2;31,2;26,8;88;0;9
11/03/2020;24,4;29,2;26,2;90;0,405465108;3,7
11/04/2020;23,8;29,5;26,1;86;3,258096538;0
11/05/2020;24,1;31,6;27,3;84;1,435084525;0
11/06/2020;24,4;31,6;27,9;83;0;3,9
11/07/2020;25;29,6;25,1;93;3,749504076;0
11/08/2020;23,8;30,2;27,1;85;4,430816799;2
11/09/2020;24,8;28,8;26,4;88;0;1,3
11/10/2020;24,4;30,4;27,1;85;1,547562509;1,5
11/11/2020;24;31,8;28,3;80;1,243193517;6,2
11/11/2020;24;31,8;28,3;80;0,803495238;6,2
11/12/2020;24,9;32,2;28,3;80;0;8,8
13/11/2020;24,2;32,6;28,5;81;0;10,6
14/11/2020;25,4;30,6;26,9;88;0;7,3
14/11/2020;25,4;30,6;26,9;88;0;7,3
15/11/2020;24,2;29,5;25,5;92;3,288401888;4
15/11/2020;24,2;29,5;25,5;92;3,288401888;4
16/11/2020;24;31,2;27,6;84;3,64805746;1,4
16/11/2020;24;31,2;27,6;84;3,64805746;1,4
17/11/2020;25;27,6;25,1;94;1,840549633;8,9
17/11/2020;25;27,6;25,1;94;1,840549633;8,9
18/11/2020;24;30,8;27,6;83;3,148453361;1,4
18/11/2020;24;30,8;27,6;83;3,148453361;1,4
19/11/2020;23,4;29;25,5;92;4,119037175;6
19/11/2020;23,4;29;25,5;92;4,119037175;6
20/11/2020;23,9;30,9;26,1;91;4,133565275;3,4
20/11/2020;23,9;30,9;26,1;91;4,133565275;3,4
21/11/2020;24,5;29,6;25,4;93;3,605497845;2,8
22/11/2020;24,6;30,8;26;91;2,727852828;2,7
22/11/2020;24,6;30,8;26;91;2,727852828;2,7
23/11/2020;24,6;27,7;25,3;94;3,414442608;2,1
23/11/2020;24,6;27,7;25,3;94;3,414442608;2,1
24/11/2020;24,66666667;28,6;26,1;90;3,265759411;0,2
24/11/2020;24,73333333;28,6;26,1;90;3,265759411;0,2
25/11/2020;24,8;29;25,9;92;3,100092289;2
25/11/2020;24,8;29;25,9;92;3,100092289;2
26/11/2020;24;27,8;25,9;92;3,83081295;0
26/11/2020;24;27,8;25,9;92;3,83081295;0
27/11/2020;24;28,4;26,1;91;1,30833282;0
27/11/2020;24;28,4;26,1;91;1,30833282;0
28/11/2020;23,8;28,5;26;90;0,405465108;0,4
28/11/2020;23,8;28,5;26;90;0,405465108;0,4
29/11/2020;25;30,5;27,4;83;0,287682072;1,3
29/11/2020;25;30,5;27,4;83;0,15415068;1,3
30/11/2020;25;30,1;26,2;90;0;2,8
30/11/2020;25;30,1;26,2;90;0;2,8
12/01/2020;24,2;31,8;27,5;84;2,740840024;2,1
12/02/2020;24,4;32,1;27,9;83;2,1102132;5,2
12/03/2020;24,4;32,5;26,8;85;0;7,4
12/04/2020;24,5;30;27,1;85;4,130355;5,2
12/04/2020;24,5;30;27,1;85;4,130355;5,2
12/05/2020;25,5;30,2;27,6;83;0,182321557;7,1
12/06/2020;25,8;31,2;28,2;78;0,693147181;2,6
12/06/2020;25,8;31,2;28,2;78;0,693147181;2,6
12/07/2020;25,73333333;31,4;28,1;79;0,510825624;8,2
12/07/2020;25,66666667;31,4;28,1;79;0,287682072;8,2
12/08/2020;25,6;31,4;27,9;81;0;8,5
12/08/2020;25,6;31,4;27,9;81;0;8,5
12/09/2020;25,4;31,2;28,1;80;0;9,3
12/10/2020;25,2;30,5;26,8;87;0;9,3
12/11/2020;24,2;31,6;28;82;1,62924054;7,2
12/12/2020;24,6;29,8;25,9;88;2,266957915;7,8
13/12/2020;24,2;30,5;27,4;79;2,653241965;3
13/12/2020;24,2;30,5;27,4;79;2,653241965;3
14/12/2020;24,6;31,5;26,9;84;2,034705648;5,6
15/12/2020;24,2;31;27,4;83;0,09531018;3,6
16/12/2020;24,4;29,1;25,4;93;2,844909384;4,2
17/12/2020;24,45;29,6;26,5;88;3,144152279;0,1
18/12/2020;24,5;26,9;25,6;88;2,649714624;2,4
19/12/2020;24,3;29,3;26,2;86;1,62924054;0
19/12/2020;24,3;29,3;26,2;86;1,62924054;0
20/12/2020;23,4;30,1;27,2;82;0;3,6
21/12/2020;23,2;30,2;27,4;84;0,09531018;7,7
22/12/2020;24,9;31,3;27,8;79;0,048790164;2,8
23/12/2020;24,4;31,8;27,2;85;0;10,8
23/12/2020;24,4;31,8;27,2;85;0;10,8
24/12/2020;24,4;28,1;26;90;3,511545439;6,5
24/12/2020;24,4;28,1;26;90;3,511545439;6,5
25/12/2020;24,4;31,7;27,5;85;0,336472237;0
26/12/2020;24,4;30,8;27,6;83;0,324496046;3,4
26/12/2020;24,4;30,8;27,6;83;0,312374685;3,4
27/12/2020;24,8;30,6;27,8;82;0,300104592;6,7
27/12/2020;24,8;30,6;27,8;82;0,287682072;6,7
28/12/2020;24,8;30,1;27,6;81;0,27510329;10,2
29/12/2020;25,2;29,2;26,1;89;0,262364264;9,3
29/12/2020;25,2;29,2;26,1;89;0,262364264;9,3
30/12/2020;24,4;30,4;27,2;80;2,104134154;1,7
31/12/2020;24,8;29,9;27,1;84;2,019337618;7,2
31/12/2020;24,8;29,9;27,1;84;1,926678787;7,2
01/01/2021;24,8;28,3;25;93;1,824549292;2,3
01/01/2021;24,8;28,3;25;93;1,824549292;2,3
01/02/2021;22,5;26,2;24,7;95;5,647564795;0,1
01/03/2021;22,4;26,2;24,7;94;5,310245937;0
01/03/2021;22,4;26,2;24,7;94;5,310245937;0
01/04/2021;23,8;27;25,2;93;1,547562509;0
01/04/2021;23,8;27;25,2;93;1,547562509;0
01/05/2021;23,6;30,2;26,9;87;1,08180517;0
01/06/2021;24,8;28,8;26,4;86;0,182321557;6,5
01/06/2021;24,8;28,8;26,4;86;0,182321557;6,5
01/07/2021;24,33333333;28,93333333;26,13333333;94;1,609437912;5,5
01/07/2021;23,86666667;29,06666667;25,86666667;94;1,609437912;5,5
01/08/2021;23,4;29,2;25,6;93;4,070734697;0
01/08/2021;23,4;29,2;25,6;93;4,070734697;0
01/09/2021;24,6;27,5;25,2;92;3,39785848;2
01/09/2021;24,6;27,5;25,2;92;3,39785848;2
01/10/2021;22,4;26,2;24,7;97;5,620400866;0,4
01/10/2021;22,4;26,2;24,7;97;5,620400866;0,4
01/11/2021;22,4;26,7;25,5;94;3,895893623;0
01/11/2021;22,63333333;26,7;25,5;94;3,895893623;0
01/12/2021;23;28,6;26,1;84;3,095577609;0
13/01/2021;24,5;27,3;25,6;86;1,098612289;2,2
13/01/2021;24,5;27,3;25,6;86;1,098612289;2,2
14/01/2021;24;27,9;25,8;85;0,916290732;0
14/01/2021;24;27,9;25,8;85;0,916290732;0
15/01/2021;24;29,4;26,4;84;0,78845736;1,3
15/01/2021;24;29,4;26,4;84;0,641853886;1,3
16/01/2021;24,2;29,5;27;84;0,470003629;4,2
16/01/2021;24,2;29,5;27;84;0,262364264;4,2
17/01/2021;24,2;29,4;26,7;79;0;4,8
18/01/2021;24,8;28,6;26,3;74;0;6,2
19/01/2021;24,7;30;26,4;78;0;4,5
20/01/2021;24;28,8;26,1;81;0;7
21/01/2021;23,33333333;30,1;26,4;82;0;4
21/01/2021;22,66666667;30,1;26,4;82;0;4
22/01/2021;22,4;30,2;26,6;81;0;10,3
23/01/2021;23,2;29,9;26,5;82;0;8,1
24/01/2021;24,4;30,5;27,1;82;0;6,5
24/01/2021;24,4;30,5;27,1;82;0;6,5
25/01/2021;24,5;30,1;26,8;81;0;7,2
25/01/2021;24,5;30,1;26,8;81;0;7,2
26/01/2021;23,9;30,3;26,7;81;0;8,3
26/01/2021;23,9;30,3;26,7;81;0;8,3
27/01/2021;23,8;29,5;26,6;84;0;9,5
27/01/2021;23,8;29,5;26,6;84;0;9,5
28/01/2021;24;29,3;26,6;83;0;1,3
29/01/2021;24,6;30,2;26,9;78;0,530628251;2,4
29/01/2021;24,6;30,2;26,9;78;0,530628251;2,4
30/01/2021;24,4;29,1;26,7;79;0;8,5
31/01/2021;24,8;30;26,9;81;0;6,9
02/01/2021;24,6;29,4;26,4;86;0;5,4
02/01/2021;24,6;29,4;26,4;86;0;5,4
02/02/2021;24,6;30,3;26,5;82;1,410986974;0,2
02/02/2021;24,6;30,3;26,5;82;1,410986974;0,2
02/03/2021;24,9;29;26,4;78;0;3,2
02/03/2021;24,9;29;26,4;78;0;3,2
02/04/2021;24;29,6;26,3;76;0;5,7
02/05/2021;23,1;30,2;27;81;0;10,6
02/05/2021;23,1;30,2;27;81;0;10,6
02/06/2021;22,7;30,5;27;78;0;7,7
02/06/2021;22,7;30,5;27;78;0;7,7
02/07/2021;24,9;30,2;27,2;79;0;9,9
02/08/2021;24,2;30,1;27,1;80;0;10,6
02/08/2021;24,2;30,1;27,1;80;0;10,6
02/09/2021;24,8;30,3;27,1;79;0;6,7
02/09/2021;24,8;30,3;27,1;79;0;6,7
02/10/2021;24,6;30,6;27;81;0;8,7
02/11/2021;24;31;27,2;79;0;4,3
02/12/2021;24,6;31,3;27,5;78;0;9
02/12/2021;24,6;31,3;27,5;78;0;9
13/02/2021;24,8;31;27,4;76;0;10,8
13/02/2021;24,8;31;27,4;76;0;10,8
14/02/2021;24,8;29,2;26,2;79;0;10,8
15/02/2021;22,7;30,2;26,4;75;0;4,8
15/02/2021;22,7;30,2;26,4;75;0;4,8
16/02/2021;23,3;29,6;26,1;74;0;9,2
17/02/2021;23,2;30,1;26,5;72;0;9,8
17/02/2021;23,2;30,1;26,5;72;0;9,8
18/02/2021;23,6;29,8;27;70;0;10,6
18/02/2021;23,6;29,8;27;70;0;10,6
19/02/2021;24,3;30,2;27,2;73;0;9,1
19/02/2021;24,3;30,2;27,2;73;0;9,1
20/02/2021;24,8;29,8;26,9;78;0;7,9
20/02/2021;24,8;29,8;26,9;78;0;7,9
21/02/2021;24,7;29,2;26,3;80;0,587786665;7,5
21/02/2021;24,7;29,2;26,3;80;0,587786665;7,5
22/02/2021;24;30,9;26,5;74;0;4,2
23/02/2021;23,5;30,2;26,5;76;0;9,7
24/02/2021;23,8;29;26,4;78;0;10,6
25/02/2021;23,9;31,4;26,8;79;0;3,9
26/02/2021;23,53333333;33;27,6;78;0;8,3
26/02/2021;23,16666667;33;27,6;78;0;8,3
27/02/2021;22,8;31,5;27,5;80;0;9,6
27/02/2021;22,8;31,5;27,5;80;0;9,6
28/02/2021;24;32,4;27,6;77;0;7,6
03/01/2021;23,4;31,9;27,4;78;0;8,7
03/01/2021;23,4;31,9;27,4;78;0;8,7
03/02/2021;23,53333333;31,6;27,5;76;0;8,4
03/02/2021;23,66666667;31,6;27,5;76;0;8,4
03/03/2021;23,8;32;27,6;77;0;10
03/03/2021;23,8;32;27,6;77;0;10
03/04/2021;24;32,1;27,9;79;0;6,1
03/05/2021;24,5;32,2;28;79;0;9,2
03/05/2021;24,5;32,2;28;79;0;9,2
03/06/2021;25;31,8;28,2;78;0;9,2
03/06/2021;25;31,8;28,2;78;0;9,2
03/07/2021;25,3;31,3;25,4;88;0;10,5
03/07/2021;25,3;31,3;25,4;88;0;10,5
03/08/2021;23;32;27,1;80;3,325036021;3,1
03/09/2021;23;31;27;76;0;10,3
03/10/2021;23,3;31,6;27,3;76;0;10,2
